Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; (E=2 MeV) ; (E=2 MeV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error ; Yield ; Error
La151 ; 4.78301E-6 ; 3.06112E-6 ; 4.182997E-6 ; 2.677263E-6 ; 4.182219E-6 ; 2.677083E-6 ; 1.382217E-6 ; 8.844677E-7
La152 ; 2.40997E-7 ; 1.54238E-7 ; 1.979862E-7 ; 1.267116E-7 ; 1.979749E-7 ; 1.26703E-7 ; 8.049047E-8 ; 5.151308E-8
La153 ; 8.509289E-9 ; 5.44595E-9 ; 6.309074E-9 ; 4.037814E-9 ; 6.308649E-9 ; 4.037542E-9 ; 3.81898E-9 ; 2.444145E-9
La154 ; 1.81998E-10 ; 1.16479E-10 ; 1.00993E-10 ; 6.46356E-11 ; 1.00986E-10 ; 6.46312E-11 ; 1.03243E-10 ; 6.60753E-11
La155 ; 1.66287E-12 ; 1.06424E-12 ; 1.17866E-12 ; 7.54342E-13 ; 1.17858E-12 ; 7.54291E-13 ; 0.0 ; 0.0
La156 ; 4.89807E-14 ; 3.13477E-14 ; 3.16962E-14 ; 2.02855E-14 ; 3.1694E-14 ; 2.02842E-14 ;  ; 
Ce135 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.00647E-12 ; 4.48414E-12
Ce137 ; 8.88989E-13 ; 5.68953E-13 ; 6.79953E-13 ; 4.3517E-13 ; 6.79907E-13 ; 4.35141E-13 ; 9.28181E-9 ; 5.940363E-9
Ce138 ; 7.7099E-11 ; 4.93434E-11 ; 6.68954E-11 ; 4.2813E-11 ; 6.68908E-11 ; 4.28101E-11 ; 1.62381E-7 ; 1.039243E-7
Ce139 ; 9.79988E-10 ; 6.27192E-10 ; 8.45941E-10 ; 5.41402E-10 ; 8.45885E-10 ; 5.41366E-10 ; 3.979207E-7 ; 2.546786E-7
Ce139m ; 2.39997E-9 ; 1.53598E-9 ; 2.409836E-9 ; 1.54229E-9 ; 2.409674E-9 ; 1.542187E-9 ; 1.813961E-6 ; 1.161129E-6
Ce140 ; 1.30998E-7 ; 8.383899E-8 ; 5.539615E-8 ; 1.772677E-8 ; 5.539249E-8 ; 1.772557E-8 ; 1.940192E-5 ; 1.243882E-5
Ce141 ; 2.28997E-6 ; 1.46558E-6 ; 2.459926E-6 ; 1.574289E-6 ; 2.46022E-6 ; 1.574183E-6 ; 1.309425E-4 ; 8.428151E-5
Ce142 ; 3.56696E-5 ; 2.28285E-5 ; 3.676333E-5 ; 2.351824E-5 ; 3.683472E-5 ; 2.351664E-5 ; 5.584789E-4 ; 3.63559E-4
Ce143 ; 2.66577E-4 ; 1.70609E-4 ; 2.893814E-4 ; 1.846459E-4 ; 2.934587E-4 ; 1.846334E-4 ; 0.001971409 ; 0.001229322
Ce144 ; 0.00116408 ; 7.450079E-4 ; 0.001670728 ; 0.001041144 ; 0.001782098 ; 0.001041074 ; 0.004475056 ; 0.002872844
Ce145 ; 0.00456238 ; 0.00291993 ; 0.005150189 ; 0.002914168 ; 0.006047432 ; 0.002913968 ; 0.01000835 ; 0.002985226
Ce146 ; 0.0103779 ; 0.00332092 ; 0.01081696 ; 0.0022354 ; 0.01146037 ; 0.002235247 ; 0.01317148 ; 0.002605722
Ce147 ; 0.0121637 ; 0.00279766 ; 0.01251896 ; 0.002275549 ; 0.01333709 ; 0.002275396 ; 0.01117315 ; 0.003059902
Ce148 ; 0.008903609 ; 0.00400662 ; 0.01163323 ; 0.001597457 ; 0.01277571 ; 0.00159736 ; 0.006676342 ; 0.002157865
Ce149 ; 0.00561998 ; 0.00359679 ; 0.006344275 ; 0.002001797 ; 0.007014497 ; 0.002001667 ; 0.002514374 ; 0.001310434
Ce150 ; 0.00277992 ; 0.00177915 ; 0.002733039 ; 0.001586294 ; 0.00276586 ; 0.001586187 ; 7.92784E-4 ; 4.824597E-4
Ce151 ; 6.31402E-4 ; 4.04097E-4 ; 6.155013E-4 ; 3.92943E-4 ; 6.150703E-4 ; 3.929166E-4 ; 1.506228E-4 ; 9.463076E-5
Ce152 ; 1.18079E-4 ; 7.557029E-5 ; 1.089365E-4 ; 6.973965E-5 ; 1.099173E-4 ; 6.973497E-5 ; 2.058886E-5 ; 1.312495E-5
Ce153 ; 1.06099E-5 ; 6.79032E-6 ; 9.588227E-6 ; 6.137143E-6 ; 9.589198E-6 ; 6.13673E-6 ; 2.356918E-6 ; 1.507544E-6
Ce154 ; 8.569889E-7 ; 5.48473E-7 ; 5.789555E-7 ; 3.705339E-7 ; 5.789539E-7 ; 3.705089E-7 ; 1.543742E-7 ; 9.87922E-8
Ce155 ; 3.45979E-8 ; 2.21427E-8 ; 2.479711E-8 ; 1.587018E-8 ; 2.479552E-8 ; 1.586911E-8 ; 7.156847E-9 ; 4.580366E-9
Ce156 ; 1.22994E-9 ; 7.87159E-10 ; 7.85913E-10 ; 5.02985E-10 ; 7.85861E-10 ; 5.02952E-10 ; 2.96697E-10 ; 1.89886E-10
Ce157 ; 1.78998E-11 ; 1.14559E-11 ; 1.22992E-11 ; 7.87145E-12 ; 1.22983E-11 ; 7.87092E-12 ; 5.32251E-12 ; 3.40641E-12
Ce158 ; 1.85998E-13 ; 1.19039E-13 ; 1.29991E-13 ; 8.31942E-14 ; 1.29983E-13 ; 8.31886E-14 ; 8.1692E-14 ; 5.22829E-14
Ce159 ; 2.94113E-15 ; 1.88232E-15 ; 2.89456E-15 ; 1.85251E-15 ; 2.89437E-15 ; 1.85239E-15 ;  ; 
Ce160 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pr139 ; 3.54996E-14 ; 2.27197E-14 ; 3.28977E-14 ; 2.10545E-14 ; 3.28955E-14 ; 2.10531E-14 ; 1.543628E-9 ; 9.87922E-10
Pr140 ; 3.76995E-12 ; 2.41277E-12 ; 3.53976E-12 ; 2.26545E-12 ; 3.53952E-12 ; 2.26529E-12 ; 3.177456E-8 ; 2.03358E-8
Pr141 ; 2.52997E-10 ; 1.61918E-10 ; 2.60982E-10 ; 1.67028E-10 ; 2.60964E-10 ; 1.67017E-10 ; 4.941411E-7 ; 3.162634E-7
Pr142 ; 5.44993E-9 ; 3.48796E-9 ; 5.799602E-9 ; 3.711739E-9 ; 5.799213E-9 ; 3.711489E-9 ; 2.575577E-6 ; 1.648675E-6
Pr142m ; 5.44993E-9 ; 3.48796E-9 ; 5.799602E-9 ; 3.711739E-9 ; 5.799213E-9 ; 3.711489E-9 ; 2.575577E-6 ; 1.648675E-6
Pr143 ; 3.35996E-7 ; 2.15037E-7 ; 3.549776E-7 ; 2.271844E-7 ; 3.549635E-7 ; 2.271692E-7 ; 3.861129E-5 ; 2.474911E-5
Pr144 ; 3.65995E-7 ; 2.34237E-7 ; 5.099688E-7 ; 3.263775E-7 ; 5.099525E-7 ; 3.263554E-7 ; 1.445078E-5 ; 9.256948E-6
Pr144m ; 3.28996E-6 ; 2.10557E-6 ; 5.16006E-6 ; 3.302172E-6 ; 5.161562E-6 ; 3.301949E-6 ; 2.234067E-4 ; 1.450235E-4
Pr145 ; 5.77693E-5 ; 3.69723E-5 ; 6.473508E-5 ; 4.139809E-5 ; 6.499946E-5 ; 4.139531E-5 ; 8.656693E-4 ; 5.539084E-4
Pr146 ; 1.94718E-4 ; 1.24619E-4 ; 3.641353E-4 ; 2.320338E-4 ; 3.735008E-4 ; 2.320183E-4 ; 0.002295736 ; 0.001402614
Pr147 ; 0.00139147 ; 8.905429E-4 ; 0.001427268 ; 8.813567E-4 ; 0.001564097 ; 8.812967E-4 ; 0.00463493 ; 0.002828553
Pr148 ; 0.00308958 ; 0.00197733 ; 0.001534112 ; 9.472658E-4 ; 0.001677471 ; 9.472015E-4 ; 0.003275177 ; 0.001751314
Pr148m ; 0.00308958 ; 0.00197733 ; 0.001534112 ; 9.472658E-4 ; 0.001677471 ; 9.472015E-4 ; 0.003275177 ; 0.001751314
Pr149 ; 0.00568293 ; 0.00255732 ; 0.005048134 ; 0.001974001 ; 0.005598092 ; 0.001973868 ; 0.006930877 ; 0.001796057
Pr150 ; 0.00509399 ; 0.00326015 ; 0.005212156 ; 0.001810785 ; 0.006093275 ; 0.001810667 ; 0.004908872 ; 0.00196966
Pr151 ; 0.00372086 ; 0.00238135 ; 0.003700527 ; 0.001613135 ; 0.00408045 ; 0.001613028 ; 0.002363899 ; 0.001164631
Pr152 ; 0.00160484 ; 0.0010271 ; 0.001586752 ; 8.12561E-4 ; 0.001871459 ; 8.125072E-4 ; 7.050134E-4 ; 4.01792E-4
Pr153 ; 4.93114E-4 ; 3.15593E-4 ; 4.953417E-4 ; 3.136161E-4 ; 5.064999E-4 ; 3.13595E-4 ; 1.783332E-4 ; 1.09906E-4
Pr154 ; 9.699879E-5 ; 6.20792E-5 ; 7.704431E-5 ; 4.928531E-5 ; 7.787269E-5 ; 4.9282E-5 ; 2.718103E-5 ; 1.719004E-5
Pr155 ; 1.42898E-5 ; 9.145489E-6 ; 1.215737E-5 ; 7.781549E-6 ; 1.218106E-5 ; 7.781026E-6 ; 2.991104E-6 ; 1.911689E-6
Pr156 ; 1.29998E-6 ; 8.319899E-7 ; 1.009912E-6 ; 6.463556E-7 ; 1.010107E-6 ; 6.463119E-7 ; 3.007376E-7 ; 1.924524E-7
Pr157 ; 7.189909E-8 ; 4.60154E-8 ; 5.809594E-8 ; 3.718138E-8 ; 5.809326E-8 ; 3.717889E-8 ; 1.293052E-8 ; 8.27545E-9
Pr158 ; 1.95998E-9 ; 1.25438E-9 ; 1.649885E-9 ; 1.055927E-9 ; 1.649775E-9 ; 1.055854E-9 ; 4.80129E-10 ; 3.07282E-10
Pr159 ; 4.12965E-11 ; 2.64298E-11 ; 3.75945E-11 ; 2.40605E-11 ; 3.75919E-11 ; 2.40588E-11 ; 1.52358E-11 ; 9.75092E-12
Pr160 ; 4.75994E-13 ; 3.04636E-13 ; 3.26977E-13 ; 2.09265E-13 ; 3.26955E-13 ; 2.09251E-13 ; 3.53832E-13 ; 2.26452E-13
Pr161 ; 5.43077E-15 ; 3.47569E-15 ; 4.71464E-15 ; 3.01737E-15 ; 4.71432E-15 ; 3.01717E-15 ;  ; 
Pr162 ; 6.9688E-17 ; 4.46003E-17 ;  ;  ;  ;  ;  ; 
Nd140 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.83371E-12 ; 3.73358E-12
Nd141 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.18514E-10 ; 1.39849E-10
Nd142 ; 3.45996E-13 ; 2.21437E-13 ; 4.01972E-13 ; 2.57262E-13 ; 4.01945E-13 ; 2.57245E-13 ; 5.452814E-9 ; 3.489803E-9
Nd143 ; 2.90996E-11 ; 1.86238E-11 ; 3.50976E-11 ; 2.24625E-11 ; 3.50952E-11 ; 2.24609E-11 ; 9.742825E-8 ; 6.235457E-8
Nd144 ; 1.36998E-9 ; 8.76789E-10 ; 5.67961E-10 ; 1.81747E-10 ; 5.67922E-10 ; 1.81735E-10 ; 1.463218E-6 ; 9.366012E-7
Nd145 ; 5.92993E-8 ; 3.79515E-8 ; 7.539491E-8 ; 4.825268E-8 ; 7.539036E-8 ; 4.824943E-8 ; 1.219204E-5 ; 7.807143E-6
Nd146 ; 8.109899E-7 ; 5.19034E-7 ; 1.669926E-6 ; 1.068726E-6 ; 1.670091E-6 ; 1.068654E-6 ; 7.671849E-5 ; 4.921491E-5
Nd147 ; 1.58698E-5 ; 1.01567E-5 ; 1.718397E-5 ; 1.09944E-5 ; 1.721164E-5 ; 1.099366E-5 ; 3.901465E-4 ; 2.551253E-4
Nd148 ; 1.37298E-4 ; 8.787089E-5 ; 1.34901E-4 ; 8.62015E-5 ; 1.365252E-4 ; 8.619574E-5 ; 0.00109413 ; 7.046273E-4
Nd149 ; 4.98264E-4 ; 3.18889E-4 ; 6.044918E-4 ; 3.834137E-4 ; 6.307155E-4 ; 3.833879E-4 ; 0.002319533 ; 0.001408013
Nd150 ; 0.00173704 ; 0.0011117 ; 0.001933221 ; 0.001163841 ; 0.002155099 ; 0.001163763 ; 0.003700587 ; 0.001959799
Nd151 ; 0.00291902 ; 0.00186818 ; 0.003386296 ; 0.001607508 ; 0.004010077 ; 0.001607401 ; 0.004658681 ; 0.001295932
Nd152 ; 0.00370116 ; 0.00118437 ; 0.004144321 ; 8.168242E-4 ; 0.004742482 ; 8.167716E-4 ; 0.00362893 ; 7.224909E-4
Nd153 ; 0.00240447 ; 0.00153886 ; 0.002781343 ; 6.291753E-4 ; 0.003353758 ; 6.291369E-4 ; 0.002116674 ; 8.596011E-4
Nd154 ; 0.00150719 ; 9.646029E-4 ; 0.001450429 ; 4.168499E-4 ; 0.001808055 ; 4.168241E-4 ; 7.201915E-4 ; 3.483043E-4
Nd155 ; 5.07194E-4 ; 3.24604E-4 ; 5.529838E-4 ; 3.23365E-4 ; 6.128039E-4 ; 3.233434E-4 ; 1.600283E-4 ; 9.573231E-5
Nd156 ; 1.60118E-4 ; 1.02476E-4 ; 1.561987E-4 ; 9.885664E-5 ; 1.63258E-4 ; 9.885001E-5 ; 3.61E-5 ; 2.28424E-5
Nd157 ; 2.18197E-5 ; 1.39646E-5 ; 2.282147E-5 ; 1.460289E-5 ; 2.302741E-5 ; 1.46019E-5 ; 3.609152E-6 ; 2.302983E-6
Nd158 ; 2.18997E-6 ; 1.40158E-6 ; 2.329752E-6 ; 1.491076E-6 ; 2.33292E-6 ; 1.490976E-6 ; 3.158486E-7 ; 2.02075E-7
Nd159 ; 1.18999E-7 ; 7.615909E-8 ; 1.399903E-7 ; 8.959378E-8 ; 1.400087E-7 ; 8.958774E-8 ; 2.335534E-8 ; 1.494713E-8
Nd160 ; 5.05994E-9 ; 3.23836E-9 ; 4.509686E-9 ; 2.8862E-9 ; 4.509469E-9 ; 2.886006E-9 ; 1.252947E-9 ; 8.01885E-10
Nd161 ; 1.12993E-10 ; 7.23156E-11 ; 9.91884E-11 ; 6.34807E-11 ; 9.91818E-11 ; 6.34764E-11 ; 3.51827E-11 ; 2.25169E-11
Nd162 ; 1.74991E-12 ; 1.11994E-12 ; 2.08985E-12 ; 1.33751E-12 ; 2.08971E-12 ; 1.33742E-12 ; 7.20694E-13 ; 4.61244E-13
Nd163 ; 1.30998E-14 ; 8.3839E-15 ; 1.62989E-14 ; 1.04313E-14 ; 1.62978E-14 ; 1.04306E-14 ; 0.0 ; 0.0
Nd164 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Pm141 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.0625E-14 ; 6.79998E-15
Pm143 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.77653E-11 ; 1.77698E-11
Pm144 ; 1.11999E-14 ; 7.16791E-15 ; 1.95987E-14 ; 1.25432E-14 ; 1.95974E-14 ; 1.25423E-14 ; 1.022403E-9 ; 6.54338E-10
Pm145 ; 1.99998E-12 ; 1.27998E-12 ; 2.66981E-12 ; 1.70868E-12 ; 2.66963E-12 ; 1.70857E-12 ; 2.084897E-8 ; 1.334336E-8
Pm146 ; 7.8899E-11 ; 5.04954E-11 ; 1.73988E-10 ; 1.11352E-10 ; 1.73976E-10 ; 1.11345E-10 ; 3.237536E-7 ; 2.07207E-7
Pm147 ; 6.48992E-9 ; 4.15355E-9 ; 7.039518E-9 ; 4.505291E-9 ; 7.03905E-9 ; 4.504987E-9 ; 4.10805E-6 ; 2.630182E-6
Pm148 ; 1.25998E-8 ; 8.063899E-9 ; 4.12972E-8 ; 2.643015E-8 ; 4.129462E-8 ; 2.642837E-8 ; 4.950216E-6 ; 3.169048E-6
Pm148m ; 4.49994E-8 ; 2.87996E-8 ; 1.119924E-7 ; 7.167502E-8 ; 1.119864E-7 ; 7.167021E-8 ; 2.252348E-5 ; 1.443384E-5
Pm149 ; 2.42997E-6 ; 1.55518E-6 ; 2.519922E-6 ; 1.612686E-6 ; 2.520393E-6 ; 1.612577E-6 ; 1.354755E-4 ; 8.723862E-5
Pm150 ; 1.14999E-5 ; 7.359909E-6 ; 2.225386E-5 ; 1.423887E-5 ; 2.229635E-5 ; 1.423791E-5 ; 5.243351E-4 ; 3.460542E-4
Pm151 ; 1.07699E-4 ; 6.89272E-5 ; 1.273907E-4 ; 8.142101E-5 ; 1.287351E-4 ; 8.141548E-5 ; 0.00118932 ; 7.333337E-4
Pm152 ; 1.11492E-4 ; 7.135489E-5 ; 1.361495E-4 ; 8.695119E-5 ; 1.392428E-4 ; 8.694529E-5 ; 6.273948E-4 ; 3.772942E-4
Pm152m ; 1.11492E-4 ; 7.135489E-5 ; 1.361495E-4 ; 8.695119E-5 ; 1.392428E-4 ; 8.694529E-5 ; 6.273948E-4 ; 3.772942E-4
Pm152n ; 1.11492E-4 ; 7.135489E-5 ; 1.361495E-4 ; 8.695119E-5 ; 1.392428E-4 ; 8.694529E-5 ; 6.273948E-4 ; 3.772942E-4
Pm153 ; 6.83162E-4 ; 4.37223E-4 ; 9.282313E-4 ; 5.625603E-4 ; 0.00101511 ; 5.625225E-4 ; 0.002935327 ; 8.785562E-4
Pm154 ; 4.49374E-4 ; 2.876E-4 ; 5.043278E-4 ; 3.065712E-4 ; 5.542092E-4 ; 3.065507E-4 ; 0.001179181 ; 4.762219E-4
Pm154m ; 4.49374E-4 ; 2.876E-4 ; 5.043278E-4 ; 3.065712E-4 ; 5.542092E-4 ; 3.065507E-4 ; 0.001179181 ; 4.762219E-4
Pm155 ; 9.210289E-4 ; 5.89458E-4 ; 0.00116751 ; 3.655796E-4 ; 0.001471705 ; 3.655563E-4 ; 0.001408313 ; 4.639311E-4
Pm156 ; 6.21342E-4 ; 3.97659E-4 ; 7.217985E-4 ; 3.133721E-4 ; 8.88151E-4 ; 3.133514E-4 ; 6.18937E-4 ; 3.163516E-4
Pm157 ; 2.74087E-4 ; 1.75415E-4 ; 3.351438E-4 ; 1.905195E-4 ; 3.832599E-4 ; 1.905066E-4 ; 1.340033E-4 ; 7.706833E-5
Pm158 ; 6.38692E-5 ; 4.08763E-5 ; 8.185189E-5 ; 5.16756E-5 ; 8.614596E-5 ; 5.167211E-5 ; 2.518783E-5 ; 1.570055E-5
Pm159 ; 1.22098E-5 ; 7.814299E-6 ; 1.696369E-5 ; 1.083655E-5 ; 1.737955E-5 ; 1.083582E-5 ; 4.153E-6 ; 2.649219E-6
Pm160 ; 1.25998E-6 ; 8.063899E-7 ; 1.399832E-6 ; 8.958522E-7 ; 1.408142E-6 ; 8.957921E-7 ; 5.014421E-7 ; 3.20753E-7
Pm161 ; 1.03999E-7 ; 6.65592E-8 ; 1.109915E-7 ; 7.103503E-8 ; 1.110837E-7 ; 7.103023E-8 ; 3.268022E-8 ; 2.091316E-8
Pm162 ; 4.15995E-9 ; 2.66237E-9 ; 6.219566E-9 ; 3.980525E-9 ; 6.219568E-9 ; 3.980257E-9 ; 1.533605E-9 ; 9.81507E-10
Pm163 ; 1.18999E-10 ; 7.61591E-11 ; 1.84987E-10 ; 1.18392E-10 ; 1.84976E-10 ; 1.18384E-10 ; 3.81898E-11 ; 2.44415E-11
Pm164 ; 1.71998E-12 ; 1.10079E-12 ; 3.61975E-12 ; 2.31664E-12 ; 3.61951E-12 ; 2.31649E-12 ; 1.12264E-12 ; 7.18489E-13
Pm165 ; 2.21997E-14 ; 1.42078E-14 ; 5.04965E-14 ; 3.23178E-14 ; 5.04931E-14 ; 3.23156E-14 ; 1.68396E-14 ; 1.07773E-14
Pm166 ; 1.73225E-16 ; 1.10864E-16 ; 7.01671E-16 ; 4.49069E-16 ; 7.01624E-16 ; 4.49038E-16 ;  ; 
Pm167 ; 1.66287E-18 ; 1.06424E-18 ; 9.88554E-18 ; 6.32675E-18 ; 9.88487E-18 ; 6.32632E-18 ;  ; 
Sm143 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm143m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm144 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.91861E-14 ; 5.06791E-14
Sm145 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.98938E-12 ; 2.5532E-12
Sm146 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.56368E-10 ; 1.00075E-10
Sm147 ; 1.82998E-13 ; 1.17119E-13 ; 2.25984E-13 ; 1.4463E-13 ; 2.25969E-13 ; 1.4462E-13 ; 4.96166E-9 ; 3.175464E-9
Sm148 ; 1.89998E-11 ; 1.21599E-11 ; 1.95987E-11 ; 1.25432E-11 ; 1.95974E-11 ; 1.25423E-11 ; 8.229277E-8 ; 5.26678E-8
Sm149 ; 8.1899E-10 ; 5.24154E-10 ; 9.42934E-10 ; 6.03478E-10 ; 9.42871E-10 ; 6.03437E-10 ; 9.992625E-7 ; 6.395834E-7
Sm150 ; 2.53997E-8 ; 1.62558E-8 ; 3.239775E-8 ; 2.073455E-8 ; 3.239569E-8 ; 2.073314E-8 ; 9.593083E-6 ; 6.145638E-6
Sm151 ; 3.84995E-7 ; 2.46397E-7 ; 5.349672E-7 ; 3.423765E-7 ; 5.349632E-7 ; 3.423536E-7 ; 5.011348E-5 ; 3.213119E-5
Sm152 ; 4.29995E-6 ; 2.75197E-6 ; 6.089989E-6 ; 3.897318E-6 ; 6.09684E-6 ; 3.897056E-6 ; 1.72807E-4 ; 1.098214E-4
Sm153 ; 2.11497E-5 ; 1.35358E-5 ; 3.564973E-5 ; 2.280639E-5 ; 3.581227E-5 ; 2.280486E-5 ; 5.141356E-4 ; 3.100002E-4
Sm154 ; 9.375879E-5 ; 6.00057E-5 ; 1.299528E-4 ; 8.282036E-5 ; 1.337345E-4 ; 8.281479E-5 ; 0.001046578 ; 4.548392E-4
Sm155 ; 2.12747E-4 ; 1.36158E-4 ; 3.471028E-4 ; 2.142942E-4 ; 3.771914E-4 ; 2.142797E-4 ; 0.001373118 ; 4.639981E-4
Sm156 ; 4.45585E-4 ; 2.85174E-4 ; 6.454288E-4 ; 3.115374E-4 ; 7.891366E-4 ; 3.115168E-4 ; 0.001477745 ; 3.696854E-4
Sm157 ; 4.10655E-4 ; 2.62819E-4 ; 6.371359E-4 ; 1.932501E-4 ; 8.22175E-4 ; 1.93238E-4 ; 8.11623E-4 ; 2.163724E-4
Sm158 ; 2.92996E-4 ; 1.87518E-4 ; 4.648907E-4 ; 8.086839E-5 ; 6.101303E-4 ; 8.086417E-5 ; 3.112845E-4 ; 1.337647E-4
Sm159 ; 1.21239E-4 ; 7.759259E-5 ; 2.145597E-4 ; 7.604403E-5 ; 2.828872E-4 ; 7.603917E-5 ; 9.804974E-5 ; 5.646006E-5
Sm160 ; 3.99195E-5 ; 2.55485E-5 ; 5.707653E-5 ; 3.012829E-5 ; 7.121331E-5 ; 3.012628E-5 ; 2.476921E-5 ; 1.537955E-5
Sm161 ; 7.799899E-6 ; 4.99194E-6 ; 1.1052E-5 ; 6.936103E-6 ; 1.205278E-5 ; 6.935636E-6 ; 3.609077E-6 ; 2.282689E-6
Sm162 ; 1.10999E-6 ; 7.103909E-7 ; 2.14953E-6 ; 1.374087E-6 ; 2.1999E-6 ; 1.373995E-6 ; 3.758705E-7 ; 2.405593E-7
Sm163 ; 7.949899E-8 ; 5.08794E-8 ; 1.699847E-7 ; 1.087894E-7 ; 1.705717E-7 ; 1.08782E-7 ; 2.114981E-8 ; 1.353581E-8
Sm164 ; 4.16995E-9 ; 2.66877E-9 ; 1.209915E-8 ; 7.743457E-9 ; 1.210416E-8 ; 7.742934E-9 ; 1.423346E-9 ; 9.10941E-10
Sm165 ; 1.39998E-10 ; 8.95989E-11 ; 4.49969E-10 ; 2.8798E-10 ; 4.49959E-10 ; 2.87961E-10 ; 4.89149E-11 ; 3.13056E-11
Sm166 ; 4.34977E-12 ; 2.78385E-12 ; 1.73981E-11 ; 1.11348E-11 ; 1.7397E-11 ; 1.11341E-11 ; 2.09492E-12 ; 1.34075E-12
Sm167 ; 3.45979E-14 ; 2.21427E-14 ; 2.07975E-13 ; 1.33104E-13 ; 2.07961E-13 ; 1.33095E-13 ; 5.1922E-14 ; 3.32301E-14
Sm168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm169 ; 1.61655E-18 ; 1.03459E-18 ; 1.09315E-17 ; 6.99621E-18 ; 1.09308E-17 ; 6.99573E-18 ;  ; 
Sm170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Eu147 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.68571E-13 ; 4.27886E-13
Eu149 ; 0.0 ; 0.0 ; 1.04993E-14 ; 6.71954E-15 ; 1.04986E-14 ; 6.71908E-15 ; 8.52003E-10 ; 5.45282E-10
Eu151 ; 4.54994E-11 ; 2.91196E-11 ; 6.78953E-11 ; 4.3453E-11 ; 6.78907E-11 ; 4.34501E-11 ; 2.555957E-7 ; 1.635845E-7
Eu152 ; 4.52661E-10 ; 2.89703E-10 ; 7.26617E-10 ; 4.65034E-10 ; 7.26568E-10 ; 4.65003E-10 ; 7.083277E-7 ; 4.533325E-7
Eu152m ; 4.52661E-10 ; 2.89703E-10 ; 7.26617E-10 ; 4.65034E-10 ; 7.26568E-10 ; 4.65003E-10 ; 7.083277E-7 ; 4.533325E-7
Eu152n ; 4.52661E-10 ; 2.89703E-10 ; 7.26617E-10 ; 4.65034E-10 ; 7.26568E-10 ; 4.65003E-10 ; 7.083277E-7 ; 4.533325E-7
Eu153 ; 2.50997E-8 ; 1.60638E-8 ; 4.489692E-8 ; 2.873401E-8 ; 4.489421E-8 ; 2.873207E-8 ; 1.392282E-5 ; 8.904019E-6
Eu154 ; 1.39998E-7 ; 8.959889E-8 ; 2.359845E-7 ; 1.510291E-7 ; 2.359827E-7 ; 1.51019E-7 ; 2.774788E-5 ; 1.761967E-5
Eu154m ; 1.39998E-7 ; 8.959889E-8 ; 2.359845E-7 ; 1.510291E-7 ; 2.359827E-7 ; 1.51019E-7 ; 2.774788E-5 ; 1.761967E-5
Eu155 ; 1.92998E-6 ; 1.23518E-6 ; 4.489876E-6 ; 2.873385E-6 ; 4.495194E-6 ; 2.873191E-6 ; 1.59041E-4 ; 9.672928E-5
Eu156 ; 1.17799E-5 ; 7.539109E-6 ; 2.009084E-5 ; 1.285406E-5 ; 2.024016E-5 ; 1.285319E-5 ; 4.147931E-4 ; 2.367794E-4
Eu157 ; 3.45796E-5 ; 2.21309E-5 ; 6.354751E-5 ; 4.050604E-5 ; 6.54917E-5 ; 4.050332E-5 ; 5.127628E-4 ; 2.11165E-4
Eu158 ; 5.37993E-5 ; 3.44316E-5 ; 1.024733E-4 ; 6.409702E-5 ; 1.097852E-4 ; 6.409266E-5 ; 5.028723E-4 ; 1.379363E-4
Eu159 ; 6.84192E-5 ; 4.37883E-5 ; 1.408515E-4 ; 7.557668E-5 ; 1.707545E-4 ; 7.557165E-5 ; 3.429967E-4 ; 9.095902E-5
Eu160 ; 4.58994E-5 ; 2.93756E-5 ; 7.982483E-5 ; 3.110699E-5 ; 1.076767E-4 ; 3.1105E-5 ; 1.804036E-4 ; 7.043406E-5
