Product ; Th227  Thermal (0.0253 eV) ; Th227  Thermal (0.0253 eV) ; Th229  Thermal (0.0253 eV) ; Th229  Thermal (0.0253 eV) ; Th232  Fast (500 keV) ; Th232  Fast (500 keV) ; Th232  High (14 MeV) ; Th232  High (14 MeV)
Product ;  ;  ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error ; Yield ; Error
Sm168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.87959E-13 ; 1.84293E-13
Sm169 ;  ;  ;  ;  ; 1.11431E-16 ; 7.13161E-17 ; 2.44907E-15 ; 1.5674E-15
Sm170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Sm171 ;  ;  ;  ;  ; 1.09046E-21 ; 6.97892E-22 ; 4.50794E-18 ; 2.88508E-18
Sm172 ;  ;  ;  ;  ; 5.7666E-23 ; 3.69062E-23 ;  ; 
Eu147 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Eu149 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Eu151 ; 0.0 ; 0.0 ; 1.99001E-14 ; 1.27361E-14 ; 0.0 ; 0.0 ; 5.11E-13 ; 3.2704E-13
Eu152 ; 0.0 ; 0.0 ; 1.08001E-13 ; 6.91204E-14 ; 0.0 ; 0.0 ; 5.14667E-12 ; 3.29387E-12
Eu152m ; 0.0 ; 0.0 ; 1.08001E-13 ; 6.91204E-14 ; 0.0 ; 0.0 ; 5.14667E-12 ; 3.29387E-12
Eu152n ; 0.0 ; 0.0 ; 1.08001E-13 ; 6.91204E-14 ; 0.0 ; 0.0 ; 5.14667E-12 ; 3.29387E-12
Eu153 ; 5.93001E-13 ; 3.7952E-13 ; 4.46002E-12 ; 2.85441E-12 ; 1.10997E-14 ; 7.10384E-15 ; 3.59E-10 ; 2.2976E-10
Eu154 ; 2.72E-12 ; 1.7408E-12 ; 1.11501E-11 ; 7.13604E-12 ; 1.09998E-13 ; 7.03984E-14 ; 2.38E-9 ; 1.5232E-9
Eu154m ; 2.72E-12 ; 1.7408E-12 ; 1.11501E-11 ; 7.13604E-12 ; 1.09998E-13 ; 7.03984E-14 ; 2.38E-9 ; 1.5232E-9
Eu155 ; 4.23E-11 ; 2.7072E-11 ; 1.52001E-10 ; 9.72805E-11 ; 7.79982E-12 ; 4.99189E-12 ; 3.93E-8 ; 2.5152E-8
Eu156 ; 1.7E-10 ; 1.088E-10 ; 3.66002E-10 ; 2.34241E-10 ; 2.02995E-10 ; 1.29917E-10 ; 2.23E-7 ; 1.4272E-7
Eu157 ; 3.98E-10 ; 2.5472E-10 ; 8.63005E-10 ; 5.52323E-10 ; 1.57996E-9 ; 1.01118E-9 ; 8.35E-7 ; 5.344E-7
Eu158 ; 3.45E-10 ; 2.208E-10 ; 5.25003E-10 ; 3.36002E-10 ; 8.7798E-9 ; 5.61907E-9 ; 2.33E-6 ; 1.4912E-6
Eu159 ; 5.19E-10 ; 3.3216E-10 ; 6.51003E-10 ; 4.16642E-10 ; 1.47997E-8 ; 9.47179E-9 ; 5.61E-6 ; 3.5904E-6
Eu160 ; 3.34E-11 ; 2.1376E-11 ; 2.48001E-10 ; 1.58721E-10 ; 4.3499E-8 ; 2.78394E-8 ; 4.9E-6 ; 3.136E-6
Eu161 ; 2.96E-11 ; 1.8944E-11 ; 1.38001E-10 ; 8.83205E-11 ; 3.09993E-8 ; 1.98396E-8 ; 5.1E-6 ; 3.264E-6
Eu162 ; 5.99001E-12 ; 3.8336E-12 ; 1.93001E-11 ; 1.23521E-11 ; 3.15993E-8 ; 2.02235E-8 ; 3.02E-6 ; 1.9328E-6
Eu163 ; 1.23E-12 ; 7.87201E-13 ; 4.25002E-12 ; 2.72001E-12 ; 2.80994E-8 ; 1.79836E-8 ; 1.37E-6 ; 8.768E-7
Eu164 ; 1.35E-13 ; 8.64001E-14 ; 3.49002E-13 ; 2.23361E-13 ; 1.03998E-8 ; 6.65585E-9 ; 4.7E-7 ; 3.008E-7
Eu165 ; 2.06E-14 ; 1.3184E-14 ; 4.70002E-14 ; 3.00802E-14 ; 1.17997E-9 ; 7.55183E-10 ; 1.23E-7 ; 7.872E-8
Eu166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.71996E-10 ; 1.10078E-10 ; 1.77E-8 ; 1.1328E-8
Eu167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.77991E-11 ; 2.41915E-11 ; 2.28E-9 ; 1.4592E-9
Eu168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.54992E-12 ; 2.27195E-12 ; 1.92E-10 ; 1.2288E-10
Eu169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.08884E-13 ; 1.33686E-13 ; 1.13976E-11 ; 7.29443E-12
Eu170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.07E-13 ; 2.6048E-13
Eu171 ;  ;  ;  ;  ; 6.81822E-17 ; 4.36366E-17 ; 2.09792E-14 ; 1.34267E-14
Eu172 ;  ;  ;  ;  ; 3.06242E-18 ; 1.95995E-18 ; 7.06168E-17 ; 4.51948E-17
Gd147 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd149 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd151 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd152 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd153 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.82E-14 ; 1.1648E-14
Gd154 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.76E-13 ; 4.3264E-13
Gd155 ; 1.26E-14 ; 8.06401E-15 ; 8.72005E-14 ; 5.58083E-14 ; 0.0 ; 0.0 ; 1.51E-11 ; 9.664E-12
Gd156 ; 3.71E-13 ; 2.3744E-13 ; 1.23001E-12 ; 7.87204E-13 ; 0.0 ; 0.0 ; 2.38E-10 ; 1.5232E-10
Gd157 ; 1.98E-12 ; 1.2672E-12 ; 6.34003E-12 ; 4.05762E-12 ; 2.36995E-13 ; 1.51677E-13 ; 2.38E-9 ; 1.5232E-9
Gd158 ; 1.14E-11 ; 7.29601E-12 ; 2.07001E-11 ; 1.32481E-11 ; 5.59987E-12 ; 3.58392E-12 ; 1.77E-8 ; 1.1328E-8
Gd159 ; 3.65E-11 ; 2.336E-11 ; 5.07003E-11 ; 3.24482E-11 ; 2.94993E-11 ; 1.88796E-11 ; 1.11E-7 ; 7.104E-8
Gd160 ; 1.36E-11 ; 8.70401E-12 ; 9.46005E-11 ; 6.05443E-11 ; 3.63992E-10 ; 2.32955E-10 ; 2.41E-7 ; 1.5424E-7
Gd161 ; 2.21E-11 ; 1.4144E-11 ; 9.62005E-11 ; 6.15683E-11 ; 7.51983E-10 ; 4.81269E-10 ; 6.17E-7 ; 3.9488E-7
Gd162 ; 2.3E-11 ; 1.472E-11 ; 5.91003E-11 ; 3.78242E-11 ; 2.83994E-9 ; 1.81756E-9 ; 8.54E-7 ; 5.4656E-7
Gd163 ; 8.08001E-12 ; 5.1712E-12 ; 2.13001E-11 ; 1.36321E-11 ; 6.49985E-9 ; 4.15991E-9 ; 9.01E-7 ; 5.7664E-7
Gd164 ; 5.0E-12 ; 3.2E-12 ; 7.94004E-12 ; 5.08163E-12 ; 7.95982E-9 ; 5.09429E-9 ; 7.03E-7 ; 4.4992E-7
Gd165 ; 1.49E-12 ; 9.53601E-13 ; 1.91001E-12 ; 1.22241E-12 ; 2.13995E-9 ; 1.36957E-9 ; 4.31E-7 ; 2.7584E-7
Gd166 ; 2.52E-13 ; 1.6128E-13 ; 3.57002E-13 ; 2.28481E-13 ; 1.01998E-9 ; 6.52785E-10 ; 1.44E-7 ; 9.216E-8
Gd167 ; 2.39E-14 ; 1.5296E-14 ; 2.55001E-14 ; 1.63201E-14 ; 5.68987E-10 ; 3.64152E-10 ; 4.58E-8 ; 2.9312E-8
Gd168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.94996E-10 ; 1.24797E-10 ; 9.77E-9 ; 6.2528E-9
Gd169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.28993E-11 ; 2.10555E-11 ; 1.48E-9 ; 9.472E-10
Gd170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.28993E-12 ; 2.10555E-12 ; 1.41E-10 ; 9.024E-11
Gd171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.90928E-13 ; 1.22194E-13 ; 1.0279E-11 ; 6.57857E-12
Gd172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.00967E-14 ; 6.46189E-15 ; 4.90929E-13 ; 3.14195E-13
Tb151 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb153 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb155 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb156 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.66E-14 ; 1.0624E-14
Tb156m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb157 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.78E-13 ; 3.0592E-13
Tb158 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.24E-12 ; 5.9136E-12
Tb158m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.9E-13 ; 3.776E-13
Tb159 ; 2.01E-14 ; 1.2864E-14 ; 2.01001E-14 ; 1.28641E-14 ; 0.0 ; 0.0 ; 1.62E-10 ; 1.0368E-10
Tb160 ; 1.69E-14 ; 1.0816E-14 ; 7.88004E-14 ; 5.04323E-14 ; 4.86989E-14 ; 3.11673E-14 ; 9.6E-10 ; 6.144E-10
Tb161 ; 1.84E-13 ; 1.1776E-13 ; 4.37002E-13 ; 2.79681E-13 ; 4.4199E-13 ; 2.82874E-13 ; 6.53E-9 ; 4.1792E-9
Tb162 ; 1.92E-13 ; 1.2288E-13 ; 2.61001E-13 ; 1.67041E-13 ; 2.48994E-12 ; 1.59356E-12 ; 1.14E-8 ; 7.296E-9
Tb162m ; 1.92E-13 ; 1.2288E-13 ; 2.61001E-13 ; 1.67041E-13 ; 2.48994E-12 ; 1.59356E-12 ; 1.14E-8 ; 7.296E-9
Tb163 ; 7.57001E-13 ; 4.8448E-13 ; 8.72005E-13 ; 5.58083E-13 ; 4.72989E-11 ; 3.02713E-11 ; 6.05E-8 ; 3.872E-8
Tb164 ; 8.42001E-13 ; 5.3888E-13 ; 5.83003E-13 ; 3.73122E-13 ; 1.59996E-10 ; 1.02398E-10 ; 1.12E-7 ; 7.168E-8
Tb165 ; 1.28E-12 ; 8.19201E-13 ; 6.14003E-13 ; 3.92962E-13 ; 1.60996E-10 ; 1.03038E-10 ; 1.63E-7 ; 1.0432E-7
Tb166 ; 3.78E-13 ; 2.4192E-13 ; 1.92001E-13 ; 1.22881E-13 ; 1.87996E-10 ; 1.20317E-10 ; 1.24E-7 ; 7.936E-8
Tb167 ; 2.08E-13 ; 1.3312E-13 ; 6.19003E-14 ; 3.96162E-14 ; 3.50992E-10 ; 2.24635E-10 ; 9.14E-8 ; 5.8496E-8
Tb168 ; 2.88E-14 ; 1.8432E-14 ; 0.0 ; 0.0 ; 2.78994E-10 ; 1.78556E-10 ; 4.58E-8 ; 2.9312E-8
Tb169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.59996E-10 ; 1.02398E-10 ; 1.63E-8 ; 1.0432E-8
Tb170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.02991E-11 ; 2.57914E-11 ; 3.88E-9 ; 2.4832E-9
Tb171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.9598E-12 ; 5.73427E-12 ; 7.09E-10 ; 4.5376E-10
Tb172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.34997E-12 ; 8.63981E-13 ; 8.89E-11 ; 5.6896E-11
Dy155 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Dy156 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Dy157 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Dy158 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Dy159 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.71E-14 ; 1.0944E-14
Dy160 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.74E-13 ; 1.7536E-13
Dy161 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.99E-12 ; 3.1936E-12
Dy162 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.75E-11 ; 3.04E-11
Dy163 ; 1.09E-14 ; 6.97601E-15 ; 1.56001E-14 ; 9.98405E-15 ; 1.74996E-14 ; 1.11997E-14 ; 3.38E-10 ; 2.1632E-10
Dy164 ; 7.90001E-14 ; 5.056E-14 ; 5.59003E-14 ; 3.57762E-14 ; 2.49994E-13 ; 1.59996E-13 ; 1.61E-9 ; 1.0304E-9
Dy165 ; 2.04E-13 ; 1.3056E-13 ; 9.74005E-14 ; 6.23363E-14 ; 6.74985E-13 ; 4.3199E-13 ; 5.57E-9 ; 3.5648E-9
Dy165m ; 3.05E-14 ; 1.952E-14 ; 1.46001E-14 ; 9.34405E-15 ; 9.19979E-14 ; 5.88787E-14 ; 4.2E-10 ; 2.688E-10
Dy166 ; 3.78E-13 ; 2.4192E-13 ; 1.64001E-13 ; 1.04961E-13 ; 3.54992E-12 ; 2.27195E-12 ; 1.11E-8 ; 7.104E-9
Dy167 ; 3.66E-13 ; 2.3424E-13 ; 9.06005E-14 ; 5.79843E-14 ; 1.85996E-11 ; 1.19037E-11 ; 1.97E-8 ; 1.2608E-8
Dy168 ; 2.61E-13 ; 1.6704E-13 ; 5.16003E-14 ; 3.30242E-14 ; 5.23988E-11 ; 3.35352E-11 ; 2.32E-8 ; 1.4848E-8
Dy169 ; 7.78001E-14 ; 4.9792E-14 ; 1.50001E-14 ; 9.60005E-15 ; 7.45983E-11 ; 4.77429E-11 ; 1.87E-8 ; 1.1968E-8
Dy170 ; 4.03E-14 ; 2.5792E-14 ; 1.33001E-14 ; 8.51204E-15 ; 6.05986E-11 ; 3.87831E-11 ; 1.03E-8 ; 6.592E-9
Dy171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.21993E-11 ; 2.06075E-11 ; 4.38E-9 ; 2.8032E-9
Dy172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.62996E-11 ; 1.04318E-11 ; 1.34E-9 ; 8.576E-10
Ho159 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho159m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho161 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho161m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho162 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho162m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho163 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.27E-13 ; 8.128E-14
Ho163m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Ho164 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3.12E-13 ; 1.9968E-13
Ho164m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.42E-12 ; 9.088E-13
Ho165 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.75E-11 ; 1.12E-11
Ho166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.46E-11 ; 9.344E-12
Ho166m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.65E-11 ; 4.256E-11
Ho167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.55994E-14 ; 1.63836E-14 ; 3.9E-10 ; 2.496E-10
Ho168 ; 1.11E-14 ; 7.10401E-15 ; 0.0 ; 0.0 ; 2.10995E-13 ; 1.35037E-13 ; 1.17E-9 ; 7.488E-10
Ho169 ; 1.76E-14 ; 1.1264E-14 ; 0.0 ; 0.0 ; 1.20997E-12 ; 7.74383E-13 ; 2.26E-9 ; 1.4464E-9
Ho170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.30997E-12 ; 8.38381E-13 ; 1.5E-9 ; 9.6E-10
Ho170m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.30997E-12 ; 8.38381E-13 ; 1.5E-9 ; 9.6E-10
Ho171 ; 1.55E-14 ; 9.92001E-15 ; 0.0 ; 0.0 ; 4.99989E-12 ; 3.19993E-12 ; 2.89E-9 ; 1.8496E-9
Ho172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.98986E-12 ; 3.83351E-12 ; 2.05E-9 ; 1.312E-9
Er161 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er162 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er163 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er164 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er165 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Er166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.51E-14 ; 2.8864E-14
Er167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.51E-13 ; 3.5264E-13
Er167m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.15E-14 ; 2.656E-14
Er168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.78E-12 ; 3.0592E-12
Er169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.4E-11 ; 1.536E-11
Er170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.18E-11 ; 5.2352E-11
Er171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.43988E-14 ; 3.48152E-14 ; 1.94E-10 ; 1.2416E-10
Er172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.49994E-13 ; 1.59996E-13 ; 3.35E-10 ; 2.144E-10
Tm165 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tm166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tm167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tm168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tm169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.93E-14 ; 1.2352E-14
Tm170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.75E-13 ; 1.12E-13
Tm171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.08E-12 ; 6.912E-13
Tm172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.91E-12 ; 3.1424E-12
Yb166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb169m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Yb172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu169m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu171m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu172m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Hf171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Hf172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
